"","first_name","last_name","baker_age","baker_occupation","hometown","signature_bake","show_stopper","series","episode","technical","result"
"174","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tangy Lime and Ginger Meringue Pie","Spring Elderflower Trio",7,4,4,"IN"
"175","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tangy Lime and Ginger Meringue Pie","Spring Elderflower Trio",7,5,6,"IN"
"176","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tangy Lime and Ginger Meringue Pie","Spring Elderflower Trio",7,6,6,"IN"
"177","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tangy Lime and Ginger Meringue Pie","Spring Elderflower Trio",7,7,1,"STAR BAKER"
"178","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tangy Lime and Ginger Meringue Pie","Spring Elderflower Trio",7,8,2,"IN"
"179","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tangy Lime and Ginger Meringue Pie","Spring Elderflower Trio",7,9,2,"STAR BAKER"
"180","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tangy Lime and Ginger Meringue Pie","Spring Elderflower Trio",7,10,1,"Runner-up"
"181","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,1,12,"IN"
"182","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,2,4,"IN"
"183","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,3,2,"IN"
"184","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,4,4,"IN"
"185","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,5,6,"IN"
"186","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,6,6,"IN"
"187","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,7,1,"STAR BAKER"
"188","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,8,2,"IN"
"189","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,9,2,"STAR BAKER"
"190","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Tropical Holiday Roulade","Childhood Ice Cream Mousse Cakes",7,10,1,"Runner-up"
"191","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,1,12,"IN"
"192","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,2,4,"IN"
"193","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,3,2,"IN"
"194","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,4,4,"IN"
"195","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,5,6,"IN"
"196","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,6,6,"IN"
"197","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,7,1,"STAR BAKER"
"198","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,8,2,"IN"
"199","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,9,2,"STAR BAKER"
"200","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Da Vinci Inspired Geared Pies","Jousting Knights Marchpane",7,10,1,"Runner-up"
"201","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,1,12,"IN"
"202","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,2,4,"IN"
"203","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,3,2,"IN"
"204","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,4,4,"IN"
"205","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,5,6,"IN"
"206","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,6,6,"IN"
"207","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,7,1,"STAR BAKER"
"208","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,8,2,"IN"
"209","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,9,2,"STAR BAKER"
"210","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Cheesy Elephant Ears and Herby Treble Clefs","Philharmonic Fondants",7,10,1,"Runner-up"
"211","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,1,12,"IN"
"212","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,2,4,"IN"
"213","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,3,2,"IN"
"214","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,4,4,"IN"
"215","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,5,6,"IN"
"216","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,6,6,"IN"
"217","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,7,1,"STAR BAKER"
"218","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,8,2,"IN"
"219","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,9,2,"STAR BAKER"
"220","Andrew","Smyth",25,"Aerospace engineer","Derby / Holywood, County Down","Crunchy Caramel Cassis Crown","Family and Friends' Favourites Picnic",7,10,1,"Runner-up"
"221","Annetha","Mills",30,"Midwife","Essex","Light Jamaican Black Cakewith Strawberries and Cream","Red, White & Blue Chocolate Cake with Cigarellos, Fresh Fruit, and Cream",1,1,2,"IN"
"222","Annetha","Mills",30,"Midwife","Essex","Light Jamaican Black Cakewith Strawberries and Cream","Red, White & Blue Chocolate Cake with Cigarellos, Fresh Fruit, and Cream",1,2,7,"OUT"
"223","Annetha","Mills",30,"Midwife","Essex","Light Jamaican Black Cakewith Strawberries and Cream","Red, White & Blue Chocolate Cake with Cigarellos, Fresh Fruit, and Cream",1,3,NA,NA
"224","Annetha","Mills",30,"Midwife","Essex","Light Jamaican Black Cakewith Strawberries and Cream","Red, White & Blue Chocolate Cake with Cigarellos, Fresh Fruit, and Cream",1,4,NA,NA
"225","Annetha","Mills",30,"Midwife","Essex","Light Jamaican Black Cakewith Strawberries and Cream","Red, White & Blue Chocolate Cake with Cigarellos, Fresh Fruit, and Cream",1,5,NA,NA
"226","Annetha","Mills",30,"Midwife","Essex","Light Jamaican Black Cakewith Strawberries and Cream","Red, White & Blue Chocolate Cake with Cigarellos, Fresh Fruit, and Cream",1,6,NA,NA
"227","Annetha","Mills",30,"Midwife","Essex","Rose Petal Shortbread","Pink Swirl Macarons / Eclairs",1,1,2,"IN"
"228","Annetha","Mills",30,"Midwife","Essex","Rose Petal Shortbread","Pink Swirl Macarons / Eclairs",1,2,7,"OUT"
"229","Annetha","Mills",30,"Midwife","Essex","Rose Petal Shortbread","Pink Swirl Macarons / Eclairs",1,3,NA,NA
"230","Annetha","Mills",30,"Midwife","Essex","Rose Petal Shortbread","Pink Swirl Macarons / Eclairs",1,4,NA,NA
"231","Annetha","Mills",30,"Midwife","Essex","Rose Petal Shortbread","Pink Swirl Macarons / Eclairs",1,5,NA,NA
"232","Annetha","Mills",30,"Midwife","Essex","Rose Petal Shortbread","Pink Swirl Macarons / Eclairs",1,6,NA,NA
"233","Antony","Amourdoux",30,"Banker","London",NA,NA,9,1,12,"IN"
"234","Antony","Amourdoux",30,"Banker","London",NA,NA,9,2,9,"IN"
"235","Antony","Amourdoux",30,"Banker","London",NA,NA,9,3,8,"OUT"
"236","Antony","Amourdoux",30,"Banker","London",NA,NA,9,4,NA,NA
"237","Antony","Amourdoux",30,"Banker","London",NA,NA,9,5,NA,NA
"238","Antony","Amourdoux",30,"Banker","London",NA,NA,9,6,NA,NA
"239","Antony","Amourdoux",30,"Banker","London",NA,NA,9,7,NA,NA
"240","Antony","Amourdoux",30,"Banker","London",NA,NA,9,8,NA,NA
"241","Antony","Amourdoux",30,"Banker","London",NA,NA,9,9,NA,NA
"242","Antony","Amourdoux",30,"Banker","London",NA,NA,9,10,NA,NA
"243","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,1,8,"IN"
"244","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,2,11,"IN"
"245","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,3,10,"IN"
"246","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,4,2,"IN"
"247","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,5,5,"IN"
"248","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,6,6,"IN"
"249","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,7,1,"IN"
"250","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,8,4,"IN"
"251","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,9,3,"OUT"
"252","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Grapefruit Sandwich Cake","Chocolate Cherry Indulgence",4,10,NA,NA
"253","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,1,8,"IN"
"254","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,2,11,"IN"
"255","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,3,10,"IN"
"256","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,4,2,"IN"
"257","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,5,5,"IN"
"258","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,6,6,"IN"
"259","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,7,1,"IN"
"260","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,8,4,"IN"
"261","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,9,3,"OUT"
"262","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Fennel and Chilli Breadsticks","Five Strand Christmas Wreath",4,10,NA,NA
"263","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,1,8,"IN"
"264","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,2,11,"IN"
"265","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,3,10,"IN"
"266","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,4,2,"IN"
"267","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,5,5,"IN"
"268","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,6,6,"IN"
"269","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,7,1,"IN"
"270","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,8,4,"IN"
"271","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,9,3,"OUT"
"272","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Orange and Ginger Trifle","Limoncello and Blueberry BurstsMillionaire Shortbread",4,10,NA,NA
"273","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,1,8,"IN"
"274","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,2,11,"IN"
"275","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,3,10,"IN"
"276","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,4,2,"IN"
"277","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,5,5,"IN"
"278","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,6,6,"IN"
"279","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,7,1,"IN"
"280","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,8,4,"IN"
"281","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,9,3,"OUT"
"282","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Mamgu's Cherry-Apple Tart","Moroccan Vegetable Filo Feast",4,10,NA,NA
"283","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,1,8,"IN"
"284","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,2,11,"IN"
"285","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,3,10,"IN"
"286","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,4,2,"IN"
"287","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,5,5,"IN"
"288","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,6,6,"IN"
"289","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,7,1,"IN"
"290","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,8,4,"IN"
"291","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,9,3,"OUT"
"292","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Chocolate, Cherry and Hazelnut Brownies","Tiered Macaron and Sugar Dough Biscuit Centrepiece",4,10,NA,NA
"293","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,1,8,"IN"
"294","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,2,11,"IN"
"295","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,3,10,"IN"
"296","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,4,2,"IN"
"297","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,5,5,"IN"
"298","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,6,6,"IN"
"299","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,7,1,"IN"
"300","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,8,4,"IN"
"301","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,9,3,"OUT"
"302","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Bara Brith","Chocolate and Rum-Soaked Prune BriochesCardamom Spiced Lemon Iced Buns",4,10,NA,NA
"303","Beca","Lyne-Pirkis",31,"Military Wives' Choir Singer","Aldershot, Hampshire","Spring Lamb and Vegetable Suet Puddingwith Redcurrant Gravy","Nectarine and Frangipane SquaresChocolate and Hazelnut Vol-au-ventsStrawberries and Cream Mille-feuille",4,1,8,"IN"
